"Gene","Log2.MeanExpression.inAllSamples","logFC","FoldChange","pValue","FDR"
"BECN1",4.64186930549746,0.397773190125797,1.31747281209316,0.324259888974339,0.807104767219476
"DDX31",2.73483193939668,-0.510300350217048,-1.42434669506405,0.324297789218739,0.807104767219476
"ZNF277",3.6606400891132,0.532091758887252,1.4460242622548,0.324469681278087,0.807381542809977
"PRF1",1.96960551740269,-1.17250944251019,-2.25403425799099,0.324642765219424,0.807387206769772
"RPL21P28",-0.0199396801472896,0.860927862871546,1.81620601987992,0.324646222679619,0.807387206769772
"LOC728554",1.60558242758371,0.716542222767398,1.64323888066085,0.324784843708389,0.807387206769772
"UBTD2",0.758563309354523,1.10600329360671,2.15248516358704,0.324794460219135,0.807387206769772
"FAM98A",3.92406341825892,0.506049872090808,1.42015645065596,0.324827134247724,0.807387206769772
"ARV1",2.71355719765576,-0.599741183219849,-1.51544467419494,0.324859606146952,0.807387206769772
"WTAP",6.49778874523514,0.534317487027018,1.44825684830101,0.325019218631594,0.807387206769772
"ZNF232",1.67174808884321,-0.951444846455406,-1.93380838054954,0.325060298645531,0.807387206769772
"TMEM43",4.83806790181144,0.458343051812656,1.37396290290342,0.325061983549287,0.807387206769772
"NAT9",4.44652176890237,0.420998544979835,1.33885390668586,0.325155619018536,0.807387206769772
"USP9Y",-2.23107097118337,-6.83317021663083,-114.02214340692,0.325189373998925,0.807387206769772
"RB1",5.29136856615825,-0.513897476088154,-1.42790250338685,0.32520015340693,0.807387206769772
"CHRDL1",-2.29812266980319,2.04210284932474,4.11845392669586,0.325325963541594,0.807548870321066
"S100A6",6.35913114410842,0.829143613578226,1.77663043817571,0.325444693728496,0.807692902454325
"VIM-AS1",-0.15194680444984,0.909707063670076,1.87866400074673,0.325566104633177,0.807843532664009
"NPIPA5",-0.424900118502137,1.55825275339498,2.94496962398935,0.325640540206473,0.807877566184435
"GBF1",5.86578840395726,0.382509502746729,1.30360745059719,0.325882690608415,0.807965244024376
"MIR22HG",5.44501337062033,0.634459623289303,1.55235618963843,0.325930246172597,0.807965244024376
"MFSD3",1.6894338957511,-1.03630408203744,-2.05096671987596,0.325937717394181,0.807965244024376
"NEURL1B",2.54352411456973,1.24268797753393,2.36639019121894,0.325966371346137,0.807965244024376
"CLINT1",6.63921696197826,0.458623038771401,1.37422957674308,0.325997645069235,0.807965244024376
"NCK1-AS1",0.136817673279008,-1.19227982006075,-2.285135667602,0.32604024014783,0.807965244024376
"C11orf45",-1.72569713073642,-1.71167137055891,-3.27540060763411,0.326244614537008,0.808321153894766
"VWA7",1.65031646759253,1.37927212201926,2.60137091899509,0.326310743555842,0.808334470863987
"PF4V1",-2.14423776869744,-5.32441524108664,-40.0690178098489,0.326403327776379,0.808413305298719
"GLB1",4.66943661280782,-0.368161183081884,-1.29070668479244,0.3265021603274,0.808416471274533
"LYRM9",1.4468441412684,0.713984533755973,1.64032823735152,0.32652612676658,0.808416471274533
"SLC10A3",4.43716504532735,0.656720584420344,1.57649498910849,0.326673100881106,0.808629880413603
"PTPRC",7.24249126022425,0.890049645276338,1.85323989541725,0.326783641495115,0.80865841822105
"AFF1",6.49272185204551,0.503435663763407,1.4175854130593,0.326806186754948,0.80865841822105
"ZNF384",5.85137374341616,0.350741623733945,1.27521598924949,0.32693275713688,0.808821185144328
"EBF1",0.203285756347233,-1.46036862491873,-2.75178665911067,0.327050417032976,0.808961851389429
"CHMP5",4.55350894079663,-0.434400830725973,-1.35134948414546,0.327134622357555,0.809019730570125
"TTC28",2.66432894206419,-0.824668531053967,-1.77112806279904,0.327286072421317,0.809068048062733
"LINC01004",1.63418826775279,-0.695090613089603,-1.61898611551755,0.327331455889405,0.809068048062733
"COL6A4P2",0.950578504428904,0.908613918545037,1.87724105653791,0.327336587953528,0.809068048062733
"LOC100499489",1.44883939389842,0.732993210990196,1.66208390176272,0.327486799543639,0.809074843288608
"UBE2I",5.96268489649692,0.35658405774155,1.28039065969866,0.32751464233462,0.809074843288608
"TMEM41B",4.33393850235113,0.527278599495967,1.44120803430659,0.327521766700672,0.809074843288608
"UIMC1",5.26084391897814,0.572716746690961,1.48732171862324,0.327715799760056,0.809086626126498
"RPP14",3.37954165579611,0.496024170253184,1.41032158816962,0.327725858036228,0.809086626126498
"TCEANC",0.99449766469267,0.786773797961812,1.72521216961083,0.327743230925853,0.809086626126498
"HERC6",3.24679223785279,-0.775490007604205,-1.71177135131168,0.327836084720633,0.809086626126498
"INTS4",4.15153792400527,0.403311888507104,1.32254048717805,0.3278892419001,0.809086626126498
"U2SURP",6.70868704727939,-0.360289404895512,-1.28368337886296,0.327891400832324,0.809086626126498
"DDX19A",4.58706373697365,-0.405598649622081,-1.32463845814127,0.32799846916454,0.809106588557606
"HCG8",-0.486158661136871,-1.58899524882034,-3.00839759530519,0.328101621620876,0.809106588557606
"ERI2",2.74695523006231,-0.676008842247281,-1.59771362522118,0.328125371175103,0.809106588557606
"LAMP5",-1.1393532088642,-2.05611301763277,-4.15864350714688,0.32814273971115,0.809106588557606
"E2F2",5.66476130967452,1.2309031306696,2.34713875333658,0.328278808528313,0.809186491298572
"LOC100506606",0.616712486788163,1.3837623620597,2.60948003146562,0.328296781663261,0.809186491298572
"NDUFV1",6.22768877655328,0.356512444927267,1.2803271049624,0.32840051467338,0.809292248143975
"GIN1",-1.00672204332421,-1.23261119875844,-2.34991927651288,0.32858915500021,0.809364371233499
"KEL",5.80245072813405,1.44196585604138,2.71690826784324,0.328625358641356,0.809364371233499
"TMEM165",4.59807865841936,-0.608544739856216,-1.52472043306883,0.328687188027142,0.809364371233499
"LIPT1",1.5525287775983,0.756505275028136,1.68939334741475,0.3287178620115,0.809364371233499
"YBX2",-0.983321840110656,1.43515320916608,2.70410881770485,0.328733939281911,0.809364371233499
"SNAPIN",2.86247575067676,-0.604582683230492,-1.52053885559872,0.328816716649958,0.809415952064929
"PLEKHA2",5.39048925858041,0.922218576714965,1.89502722713035,0.32891425247349,0.809415952064929
"LOC389641",-1.25378061489711,-2.08028747153962,-4.22891473221567,0.329055510178378,0.809415952064929
"UQCRHL",1.36661484815349,-0.59052245822415,-1.50579195685329,0.329121218613405,0.809415952064929
"FOPNL",4.41749450112128,-0.377913836825601,-1.29946145141218,0.329156449052673,0.809415952064929
"TRMT1L",2.91347810120434,-0.534023016262775,-1.44796127247372,0.329204289282417,0.809415952064929
"ZNF561-AS1",0.66023525816504,-0.86516363606744,-1.82154626230978,0.329492509169183,0.809415952064929
"AGPAT2",4.48650527082226,0.516870176133458,1.43084775646507,0.329581664152634,0.809415952064929
"NIT2",4.40811153049527,-0.424531772476467,-1.34213684078633,0.3296832826915,0.809415952064929
"ABCB10",5.81908929606281,0.713572256452763,1.63985954960834,0.329708321807248,0.809415952064929
"TBC1D8",2.7527330429593,0.809832529571667,1.75300793875761,0.329713596401847,0.809415952064929
"CARS2",4.64527696439648,-0.411399243656309,-1.32997510740925,0.329826137339805,0.809415952064929
"RNF113A",3.6462346550314,0.432569850940856,1.34963552237846,0.3298405002484,0.809415952064929
"BRIX1",4.38389016717701,0.497555549809237,1.41181939903187,0.329876424425391,0.809415952064929
"LINC01176",0.667471088873489,0.771371696263161,1.70689190357871,0.329894024112097,0.809415952064929
"DDX11-AS1",-1.0460302826886,-1.40711657489392,-2.65206580829572,0.329970045039859,0.809415952064929
"RNASEH1-AS1",0.525147537528355,-0.906591088748009,-1.87461078602241,0.330005663164384,0.809415952064929
"SNX25",0.745780036749215,-1.26890283052557,-2.40978231906416,0.330093333282836,0.809415952064929
"LOC101927391",0.15405282504831,0.863601115990548,1.81957449295967,0.33014336223824,0.809415952064929
"KCTD17",-0.226115811420639,-0.93878024133762,-1.91690686172179,0.330156318544018,0.809415952064929
"ZNF275",3.38871199785335,0.916532316619902,1.88757283817329,0.33018562745851,0.809415952064929
"RRNAD1",3.45187339194511,-0.504055526136972,-1.41819461779903,0.330304795015128,0.809415952064929
"PVRL1",4.68746935250571,-0.764978556246872,-1.69934473957823,0.330356527648976,0.809415952064929
"LILRA1",0.55482209753721,-1.32910668632107,-2.51247055091293,0.330361795838754,0.809415952064929
"ATP6V0E2",1.61618675848679,-0.877266398211161,-1.83689148112077,0.330386107541533,0.809415952064929
"MIR4712",-0.0175314428295314,-0.914432146100004,-1.88482704595724,0.330404710888225,0.809415952064929
"ZNF490",1.7585520309718,0.56241906647084,1.47674330001848,0.330496409058918,0.809415952064929
"MITF",1.7463884471632,-1.19578379984508,-2.29069249043223,0.330524942883475,0.809415952064929
"ZNF34",1.96713141232723,0.651303487199573,1.57058659323124,0.330597965107225,0.809415952064929
"DHPS",4.90284066295141,-0.449614627185989,-1.36567540870371,0.33060046977064,0.809415952064929
"ZPR1",4.96796495989796,0.379573541614631,1.3009572376849,0.330640789137384,0.809415952064929
"NFE2L3",2.41501156313216,-0.935236579494001,-1.91220418115146,0.330761711632755,0.809432071170925
"DEPDC1B",2.83163385449408,-0.825051901677933,-1.77159877121295,0.330769047046698,0.809432071170925
"FBLN2",1.34151267656351,-3.92934710094073,-15.2353115897231,0.331029335036633,0.809810007860542
"SLC35B1",4.65310026189643,0.396015598348566,1.315868752061,0.331100551428318,0.809810007860542
"AMIGO1",-0.45079180376102,-1.28417350419269,-2.43542491351489,0.331106083634825,0.809810007860542
"TTC19",5.2129284051844,0.384949151894795,1.30581376258352,0.331371796355029,0.810110720428435
"SNX11",3.74397958393592,0.380677359278906,1.30195299148868,0.33144631284179,0.810110720428435
"AHCYL2",2.91388698263643,-1.02857977113825,-2.04001501545352,0.331464701952416,0.810110720428435
"HEMGN",6.36242711574131,0.83739980759085,1.78682681138032,0.331481862815043,0.810110720428435
"ARHGEF19",2.09106696062994,-0.665889557492211,-1.5865462269982,0.331551540174817,0.810110720428435
"ZNF17",1.32258130274696,0.706566353234037,1.63191549572771,0.331600989957425,0.810110720428435
"ZNF248",2.5492874920971,-0.883978370198532,-1.84545731683056,0.331724294952421,0.810110720428435
"SRGN",7.6497140311836,0.785443479290906,1.72362207325262,0.331743859206586,0.810110720428435
"TEX14",0.457491377886615,2.71777718771416,6.57858446341973,0.331777024848894,0.810110720428435
"C7orf43",3.950299240485,0.418166694195197,1.33622846213309,0.33188089058826,0.810215642069138
"RAB6A",5.39805271736174,-0.390826935770069,-1.31114472119412,0.33204245449946,0.810366764411449
"CIITA",3.87828090909322,1.01800293636142,2.02511373647282,0.332160906604871,0.810366764411449
"PIGL",2.27735888447806,0.609799227594387,1.52604682214069,0.332243471144252,0.810366764411449
"MOAP1",5.35762600499689,0.422122235754515,1.33989712357608,0.332302422508796,0.810366764411449
"WDR73",3.85762766773282,0.39937149208526,1.31893319434152,0.332332887726283,0.810366764411449
"ZNF426",2.78905841091964,0.676265052424053,1.59799739055582,0.332532581620425,0.810366764411449
"MED30",3.80510075482268,0.468469355117398,1.38364069863564,0.332535906952184,0.810366764411449
"ASMTL",4.01519923814922,0.46866394362938,1.3838273345741,0.33258450304863,0.810366764411449
"DBF4",4.42015294033752,0.486012353938207,1.4005683140388,0.332668573336006,0.810366764411449
"RASAL3",5.97995301062989,-0.772458605767067,-1.70817834042916,0.332710298279141,0.810366764411449
"LOC101927027",3.45455236594966,0.547825593431244,1.46188071180404,0.332797687492754,0.810366764411449
"ZNF28",1.64747289543578,-0.768397436468891,-1.70337660040682,0.332797793182595,0.810366764411449
"AK6",2.34693882675855,-0.51050581692143,-1.42454956306723,0.332840122283407,0.810366764411449
"ECEL1",-1.85706262743284,2.96520079445432,7.80934091550228,0.332875290271551,0.810366764411449
"CDH10",-2.79606440817163,-3.0184189643834,-8.10279119998729,0.332926210412499,0.810366764411449
"SGMS1",3.69203012718219,-0.613827873646673,-1.53031417883453,0.333003015425154,0.810366764411449
"ATPAF2",3.50198409968835,0.502649105018168,1.41681275475384,0.333027634097213,0.810366764411449
"C14orf93",2.98440398368478,-0.459919022425917,-1.37546461200101,0.333092563175218,0.810366764411449
"KCNH2",4.82058479052968,2.00435357859116,4.01208891391022,0.333148655994898,0.810366764411449
"RARS2",4.05592153978569,-0.391829592042448,-1.31205626824507,0.333213907277499,0.810366764411449
"FECH",6.44541003340353,0.961970039319971,1.94796808289984,0.333289086880318,0.810366764411449
"BEX4",5.37987307527176,0.463455906824408,1.37884081235134,0.333428667349679,0.810366764411449
"ADAT2",4.96567987056321,0.451090782566751,1.36707347326348,0.333464286467573,0.810366764411449
"MTMR9LP",0.312656390254266,-1.83349177249135,-3.56398625394108,0.33357982420442,0.810366764411449
"CLDN15",3.74514514533449,-0.587704387789157,-1.50285350766729,0.33359730482988,0.810366764411449
"DNAJC15",3.94369184944194,-0.420395635650299,-1.33829450997078,0.33363705713639,0.810366764411449
"ZNF433",1.96152808325982,0.608877341379606,1.52507198539665,0.33365963552638,0.810366764411449
"ZDHHC4",4.21224428493034,0.510714923932528,1.42475605500197,0.333675609961538,0.810366764411449
"PDGFD",0.0905059072227617,-1.76934591924621,-3.40899366678269,0.333743827397119,0.810366764411449
"LARS2",3.40132998726145,-0.423746371322122,-1.34140638222326,0.333841932706994,0.810366764411449
"SNHG15",5.75994128458211,0.488854111913946,1.40332981146521,0.333861481122841,0.810366764411449
"ZNF350",3.17804478438879,0.924955364903807,1.89862550000452,0.33394877011724,0.810366764411449
"TMEM249",-1.0292158469116,-1.33667095203076,-2.52567840461707,0.333977051938617,0.810366764411449
"SLCO5A1",-1.46558430076669,1.919429393892,3.78273416661649,0.334013629164403,0.810366764411449
"MMP14",4.98642468640756,-1.43103692130074,-2.69640446869255,0.334153806245154,0.810436744968983
"MSR1",-0.385461321340755,2.04352550013932,4.12251716353805,0.33416429785042,0.810436744968983
"SH3BP5-AS1",2.57595439082654,-0.648110332328613,-1.56711421679304,0.33445551762046,0.810924326071805
"EEF2KMT",0.0633872670555183,-1.13455036612761,-2.19550126562921,0.334487237991888,0.810924326071805
"RNF114",5.67046182582086,0.367834683265214,1.29041461488035,0.33460792369934,0.81099389139382
"CCND2",6.61755125066952,-0.522033975772008,-1.43597832781723,0.334686640157436,0.81099389139382
"USP45",2.8496452914533,-0.521565297094392,-1.43551190691884,0.334698794261065,0.81099389139382
"ATP6V0E1",4.25088893080781,-0.578912249609229,-1.49372260026146,0.334831997219027,0.811015074770425
"SSBP1",5.09643308635108,0.382810601854441,1.30387954968399,0.334857465073787,0.811015074770425
"C12orf4",3.02337215086412,-0.563967513773328,-1.47832914227307,0.33501386031365,0.811015074770425
"SH3BGRL3",7.61050483273011,0.50423038598969,1.41836651852921,0.335055810843782,0.811015074770425
"UBA1",7.21725398560697,-0.375831451069785,-1.29758716199289,0.335099943497552,0.811015074770425
"PCNT",6.0956260150851,-0.552909474842601,-1.46704128846156,0.335139677061668,0.811015074770425
"PHF13",4.43989551257763,0.759820832155297,1.69328032371432,0.335214243230972,0.811015074770425
"ZNF35",2.5139300421644,0.680183417014566,1.6023434561439,0.33532448259389,0.811015074770425
"PSMD9",4.76672331765792,0.408787147405862,1.32756927678384,0.335378141970197,0.811015074770425
"KHDC1",0.232507332159582,-1.1957694793886,-2.29066975270986,0.335580323993707,0.811015074770425
"NDUFS7",4.2546973636064,-0.495019391673422,-1.40933969834951,0.335606606708488,0.811015074770425
"ARL4D",-0.683289769769599,1.18758725046544,2.27771501566234,0.335719995196685,0.811015074770425
"RAB40C",3.25386635258929,0.450599273814629,1.36660780719276,0.335737604116739,0.811015074770425
"AVPR2",0.705676309044822,0.698059852350225,1.62232161418386,0.335884877496754,0.811015074770425
"NUP98",6.74359896653334,0.440359978482622,1.35694286697571,0.335906490919962,0.811015074770425
"BDNF",-2.05740773071523,-2.22092913418277,-4.66193579057008,0.336015686434865,0.811015074770425
"HOMEZ",0.988274634136015,-0.907309652435305,-1.87554470671484,0.336136096851953,0.811015074770425
"AGMAT",-0.0343029899903958,-1.05055236033035,-2.07132273702152,0.33633797380006,0.811015074770425
"ZNF132",-0.267749369425091,-1.1299070546382,-2.18844640772374,0.336433007142392,0.811015074770425
"MEG3",1.6806363007795,-4.77861636368808,-27.4477571936467,0.336435288022168,0.811015074770425
"C19orf53",4.68391944619742,0.415601606447868,1.33385478099712,0.336535651316549,0.811015074770425
"ITFG2",4.07822820298279,-0.384716954318511,-1.30560361256335,0.336536066551824,0.811015074770425
"HOXA5",0.245660708848346,5.34340634306947,40.5999583719094,0.336692379491234,0.811015074770425
"DENND1A",3.98394742781275,0.827663398405885,1.7748085377582,0.33669312163944,0.811015074770425
"CYTH1",5.95396774387836,1.02416471394481,2.03378153221365,0.336786213959044,0.811015074770425
"MFSD6",4.26225607980993,0.463982164565835,1.37934386947147,0.336841854577956,0.811015074770425
"GABPB1-AS1",3.13829336176837,-0.621821471084218,-1.53881678470282,0.336870072615321,0.811015074770425
"ZNRF1",4.38927039899637,0.714728445542223,1.6411742748966,0.336871864709551,0.811015074770425
"PPP2CA",6.58438548562486,0.410022233941065,1.3287062911543,0.336967138732515,0.811015074770425
"SH3TC2",0.657854801267872,1.99374982904214,3.98270832978632,0.337042322957624,0.811015074770425
"TBC1D14",3.85177079835542,0.707128584455444,1.63255159179881,0.337123969428005,0.811015074770425
"NARS",6.21109667321839,0.37140467628902,1.29361173939016,0.337202021436549,0.811015074770425
"RPAIN",4.80436151030645,0.387892896261068,1.3084809279854,0.337245741937969,0.811015074770425
"BCO2",-0.483587740888349,-1.10843142488278,-2.15611095914171,0.337246718987231,0.811015074770425
"DDX55",4.08158147403772,0.490466142069439,1.40489873230321,0.33725718333725,0.811015074770425
"EIF3I",6.72494136423241,0.393489456775421,1.3135666978089,0.337332963605929,0.811015074770425
"TRPV1",1.65639591517132,0.588204605605955,1.50337467424799,0.337540369324736,0.811015074770425
"CHCHD2",6.90537839165347,0.396757674505109,1.31654576693603,0.33755168967803,0.811015074770425
"CHD1",6.78018034292191,0.777405174060086,1.71404522341856,0.337606075498466,0.811015074770425
"ARAP2",3.27113956253721,1.12863565339682,2.18651864908919,0.337615699611886,0.811015074770425
"SLED1",0.704627515146341,0.993824503483834,1.9914572408065,0.33769602499113,0.811015074770425
"ZSCAN21",0.752695520349795,0.653765064783132,1.57326867140736,0.33776208119545,0.811015074770425
"ZNF420",1.00277230205002,-0.900044086557895,-1.86612300807244,0.337794563262535,0.811015074770425
"GPATCH3",3.64117227639454,0.539876059471543,1.45384761332008,0.337847242093953,0.811015074770425
"NR1D1",0.515656232764298,-0.803431985961096,-1.7452479126338,0.337865131228079,0.811015074770425
"FLYWCH1",4.9160100325053,0.39665535383164,1.31645239649474,0.337942820076121,0.811015074770425
"IFI27L2",3.03294766209486,-0.641698353736427,-1.56016471880106,0.337949478278639,0.811015074770425
"INSL3",-0.544605239518193,0.978064462246887,1.96982089901686,0.337975383415088,0.811015074770425
"ZNF562",4.29524500577664,0.459826427746409,1.3753763351204,0.337998787748636,0.811015074770425
"HAGHL",1.72224682462362,0.780016243050503,1.71715020585976,0.338033521962042,0.811015074770425
"TIGD6",0.937236436334137,0.742361862321826,1.67291235352298,0.338044709872364,0.811015074770425
"CMTM6",6.55102395520199,-0.554532842224879,-1.46869298012777,0.338047944637606,0.811015074770425
"DVL1",4.2220027228072,0.396234651750603,1.31606856380414,0.338053312934845,0.811015074770425
"CIAPIN1",4.63164606728776,-0.367720376876513,-1.29031237789531,0.338093499789763,0.811015074770425
"HOXB-AS3",-1.88871972970445,6.04545464422712,66.0485344249314,0.338098284969657,0.811015074770425
"ATL3",4.57414713941832,0.373783317556097,1.29574633901473,0.338121053720522,0.811015074770425
"SESN2",4.62320003699598,0.884093536907943,1.84560464091764,0.338574967849932,0.811820450418728
"ADGRG5",3.35556687815211,1.66030313048523,3.16082931230667,0.338578856022061,0.811820450418728
"NKRF",3.37146339109572,0.520314093940789,1.43426747317377,0.338820377737769,0.811986591356734
"LOC100506844",5.11063661029372,1.02337931579767,2.03267464996151,0.338835903373816,0.811986591356734
"AEBP2",4.30645468234577,0.50629464716467,1.42039742215813,0.338844175847508,0.811986591356734
"SLC9B2",2.97849665171575,-0.640558376056765,-1.55893240676766,0.33889226169139,0.811986591356734
"KRCC1",2.79615595019301,-0.651095067080623,-1.57035971354317,0.338957137330542,0.81199580701888
"WASIR2",-0.747226509837672,1.54616761313748,2.92040329573035,0.339029020855947,0.81202180422833
"SLFN13",4.9138121066714,-0.745816995827629,-1.67692363959476,0.339172082810644,0.812218243663717
"MAP4K2",5.67739791980381,-0.425736238287528,-1.34325782123613,0.339236577641654,0.812226500903762
"POLRMT",4.41732784472193,0.471062335344458,1.38612977565345,0.339352324911441,0.81235324718903
"PLIN2",6.25986640599012,1.18004936324765,2.26584529741873,0.339411627292282,0.81235324718903
"ACSL4",5.1488151914527,0.470942944278197,1.38601507042489,0.339505818042253,0.812432537599313
"LY96",-0.593356063043012,-1.08270383096305,-2.11800182282417,0.339912505770532,0.812852073814134
"MOB1A",5.07739703843336,0.548018779999925,1.46207648057018,0.33991339621209,0.812852073814134
"SHPK",2.97551992997435,-0.480881578153355,-1.39559620362389,0.339918331459297,0.812852073814134
"FAM132B",1.63603259547497,1.59595653004226,3.02294877055305,0.339925512115885,0.812852073814134
"DUSP18",1.01761984398602,0.637994915665051,1.55616486887671,0.340036986840264,0.812972526488717
"SLU7",5.86388135356219,0.581054927131573,1.49594271168632,0.340178698393002,0.813050212987942
"NR4A3",3.01406350559131,1.20419152295372,2.30408113945193,0.340340961127939,0.813050212987942
"WDR86",-0.0303520604139963,-1.19351092334601,-2.28708648784307,0.340395781957208,0.813050212987942
"LACE1",1.1172442930733,-0.684843318795416,-1.60752738949143,0.340396968789454,0.813050212987942
"ATP5J",4.830717734694,-0.395624916232793,-1.31551246277429,0.340427436252673,0.813050212987942
"TOB2",5.02533269611554,0.637924507960189,1.55608892536809,0.340436132022234,0.813050212987942
"SMG1P1",1.09279145327599,0.878841937947421,1.83889861104519,0.34053241485749,0.813134203101023
"RARG",1.2401366940934,1.11549259686735,2.16668976393444,0.340616056504322,0.813187983454154
"HIST2H2BF",-0.777855838115179,1.8686313946198,3.65185983876097,0.340737853851297,0.813271753339154
"MIR4442",0.160867564801375,-0.838072959895657,-1.78766072790936,0.340842967957561,0.813271753339154
"ARRDC4",4.96080631189707,-0.497418861528431,-1.41168564240322,0.340854254538257,0.813271753339154
"PRMT7",4.09690151481866,-0.462396375046016,-1.37782854760538,0.34089564587542,0.813271753339154
"RPS4Y1",-1.511038374795,-8.26553193413391,-307.732271312777,0.341033367225266,0.813334788027362
"ZFY",-2.16178619960655,-5.90268519936431,-59.8253571490086,0.341044327877088,0.813334788027362
"FREM1",-0.76194653673131,-7.48560673775676,-179.222348442678,0.341186488267796,0.813527997563265
"ZNF618",4.01717766540573,-0.627173072023059,-1.54453554432636,0.341362024943146,0.813731180007904
"ZNF608",1.18315223724728,-1.69275572203524,-3.23273606012634,0.341394020804519,0.813731180007904
"ZNF212",3.74321122514195,0.584720813393595,1.49974873371275,0.341543933234398,0.813831312236047
"GZMB",0.630487773869506,-0.817008068941158,-1.76174860162258,0.341558365090273,0.813831312236047
"RPF1",4.57885203554201,0.470765736447651,1.38584483511324,0.341739251299108,0.81411651540459
"CDC42EP2",0.129051135626963,0.742875797029428,1.67350840525506,0.341849626848742,0.814135967312521
"OAS1",1.83194266710164,-1.31170135042434,-2.48234106512586,0.3418697970218,0.814135967312521
"RASAL2",2.44964623081859,-1.6781760875375,-3.20023109235691,0.342029120476547,0.814369622036589
"KRT13",-1.29555488982791,1.92954916210949,3.80936139210065,0.342095680395984,0.814382363154154
"APOL3",2.15550409279785,0.75657160950862,1.68947102676017,0.342227373710334,0.814550126514489
"POLDIP2",5.55510490822814,0.357353586023337,1.28107379758993,0.34240322661397,0.814822917206023
"USP46",4.22274186425529,0.58113204799075,1.49602268109605,0.342526197315971,0.814969788141808
"PIGP",2.00499905723601,-0.607748932370112,-1.52387961134033,0.342635379846615,0.815083806339927
"SERGEF",1.98120907800155,-0.584031859792915,-1.4990327053172,0.342906018473738,0.815219921150566
"ZSWIM5",-1.68639466889746,-1.88427891845547,-3.69168362051074,0.342974365184976,0.815219921150566
"WEE1",4.75775870906129,0.807209428712437,1.7498235243703,0.343050573297435,0.815219921150566
"ARTN",0.191329585200493,1.17296116082465,2.25474012301767,0.343252161512076,0.815219921150566
"PIK3CD-AS2",-0.744818083242816,-1.13179230559859,-2.1913080433696,0.343278654563342,0.815219921150566
"PBX4",1.15300594758,1.1336455490566,2.19412474172636,0.343385248259205,0.815219921150566
"FURIN",7.67367224938146,0.451094354637711,1.36707685810183,0.343619434146658,0.815219921150566
"COPG2",4.36848880665336,-0.529058304678641,-1.44298700216113,0.343714598836482,0.815219921150566
"PPID",4.06223896353503,-0.442942521190989,-1.35937408163203,0.343755385121821,0.815219921150566
"CPVL",3.13642614657961,-1.17616945915675,-2.25975984525242,0.343759307222921,0.815219921150566
"SEMA4C",3.23342930278104,1.42051878940922,2.67681751318458,0.343762371851045,0.815219921150566
"TRMT2A",4.60324846221536,0.413754718474648,1.33214831904569,0.343796033591009,0.815219921150566
"SLC25A10",2.63888158952428,-0.94692276428159,-1.92775640889048,0.343800960133601,0.815219921150566
"ZNF189",2.40922421433771,-0.507419001357147,-1.42150483032823,0.343864218067612,0.815219921150566
"NFIX",5.62957620014942,1.00246907733732,2.00342579866786,0.34404089989286,0.815219921150566
"TBRG1",5.30247489165029,0.394037822679185,1.31406607715215,0.344057796725743,0.815219921150566
"AKAP17A",6.50484039774216,0.45317098600549,1.3690460607182,0.34415963625882,0.815219921150566
"GIGYF2",5.43434538339247,0.357751963985891,1.28142759518695,0.344282561548837,0.815219921150566
"CTBS",3.62176565471936,0.612139373890271,1.5285241791858,0.344358387527684,0.815219921150566
"NOTCH2",4.81550177674205,0.799644205773561,1.74067179306673,0.3443744382492,0.815219921150566
"XIAP",4.53547764485264,0.443409202090868,1.35981388111784,0.344397069594283,0.815219921150566
"NUTM2A",-0.614536196297304,-1.02537662838407,-2.03549069781797,0.344438288439496,0.815219921150566
"PARL",4.34307230394512,0.512376066789618,1.42639748741976,0.344566071696178,0.815219921150566
"RECQL5",4.16289694066037,-0.412278464961144,-1.33078588086076,0.344651842924399,0.815219921150566
"MOB2",3.53128449541407,-0.459774677640342,-1.37532700065076,0.344662402222984,0.815219921150566
"KDM4B",5.37115042418026,0.527028760909634,1.44095847484183,0.344751030790717,0.815219921150566
"HDAC6",6.28732683641997,-0.414756987203839,-1.33307411033011,0.344761180327317,0.815219921150566
"MATN1-AS1",0.0751058700052798,0.833864839047764,1.78245399221481,0.344801030735641,0.815219921150566
"PKD2",4.70524526427983,0.441899493307445,1.35839164763429,0.344826175408893,0.815219921150566
"MAGIX",0.928185220116823,-0.910666946159676,-1.87991436666791,0.344856937166536,0.815219921150566
"MAST4",4.61855270910251,-0.999612738724791,-1.99946321392561,0.345039598228895,0.815219921150566
"DDX1",5.69357526351186,-0.363229722868405,-1.28630228729976,0.345049502551084,0.815219921150566
"RPP25L",1.87237151528283,-0.700005206089804,-1.62451065488906,0.345059605291194,0.815219921150566
"FANCF",1.97354202865347,0.676856853417297,1.59865303184344,0.345222328167856,0.815219921150566
"HBQ1",1.04783157470064,1.42201746509871,2.6795996435816,0.345241589864153,0.815219921150566
"PPP2R5C",5.63704451738941,0.456710028189335,1.37240855882188,0.34531264181622,0.815219921150566
"KIF27",2.12241762983293,0.542240245737529,1.45623202880229,0.345331782035728,0.815219921150566
"CPT2",2.83174781128248,-0.481535290004866,-1.39622871741068,0.345401080142486,0.815219921150566
"METTL15",1.88098837441422,-0.574183085424606,-1.48883418389755,0.345437660795806,0.815219921150566
"SCN1B",0.925875038767818,1.52823211376327,2.88432176123724,0.345439018380677,0.815219921150566
"GRSF1",5.56714547739156,-0.37820959208357,-1.29972787081615,0.34545663857324,0.815219921150566
