"","DS_01_58500","DS_02_48905","DS_03_52613","M7_01_817151","M7_02_818438","M7_03_817389"
"PDP1",3.64713901976156,4.09416344723311,3.67678226086974,3.1307152528983,2.83744947500828,3.08884353014658
"PDP2",2.5247235796768,3.2409582496754,1.31758690826569,0.601574662449602,1.45995169230287,1.89799575534045
"PDPK1",4.79869063611299,5.06572426170828,3.99186169015463,4.39147948510727,4.63863359493055,5.09449746961377
"PDPR",5.48233965077154,4.79782111511322,5.27569237515181,5.76314311153629,6.23470867100329,6.18472377767253
"PDRG1",4.40916446307482,4.08256382662718,5.09477307753793,4.99389208522836,3.97403070686752,4.10511705239615
"PDS5A",5.99979432209169,6.07563216434152,6.59327630824765,6.64401963261598,6.5194381479364,6.69732253274721
"PDS5B",5.3320785017344,5.32149872579312,5.84466192216466,6.05612846158312,4.68727640918155,5.3874199639601
"PDSS1",1.42293984171948,0.975312630385071,1.34430424664147,2.08802142252969,2.33262305915662,1.85126470499546
"PDSS2",2.55583411221683,0.871289565841843,2.19817174132092,1.70491441214229,2.35404961696795,3.02184922418223
"PDXDC1",5.55053450851168,5.7929358878965,5.28088816122714,5.41554629588735,5.53417870639652,6.30176319886275
"PDXDC2P",4.69770282852817,4.28083911833294,3.41217027692261,3.49986923436974,3.59655662054516,4.67883284794257
"PDXK",3.56542016104603,4.76735313096601,4.58314718875851,4.9355934446637,4.38647109466032,1.20257660666391
"PDXP",3.87082059768535,2.05463508304648,5.08292335966019,3.46888398879288,4.28971786178074,4.29168105064122
"PDZD11",1.38879161930764,1.66120403995701,3.33434313659127,1.98228216899011,2.49573626744285,2.63035577483434
"PDZD2",0.271873867528488,0.358641269936577,0.357479635389199,2.43921820658498,3.41817995438766,2.47719898677292
"PDZD8",6.01386607511409,6.58386477691078,7.76795025995985,7.59025934922177,7.2480032858195,8.52595829869278
"PDZK1IP1",-0.503059576836739,0.759179199520305,1.81452466118962,1.84422998767856,3.20283402083551,-1.4296916088356
"PEA15",4.00930779315178,4.31841142514804,4.82760233248475,4.6957438262507,5.08123419034157,5.61251495128509
"PEAK1",5.50343793476319,6.19759303688852,4.73220299815322,4.63248758461107,4.26730661436048,5.75180854286901
"PEAR1",-0.112269623804572,4.95557641232381,4.24323146393957,3.96434311860202,5.2101959778257,-2.61411617997303
"PEBP1",7.245431473465,6.32180709280101,6.83203367120233,6.47498831812043,6.19023182593359,5.77076566259297
"PECAM1",4.65882810554016,6.61187420847461,2.79043904266531,5.86928844467066,7.950413392074,8.09049488594559
"PECR",-1.4713507171094,-1.96328682495079,-0.21442671250651,0.954590435121062,2.14868900597288,-1.02915367925187
"PEF1",4.4573285672644,5.45344034273227,4.6273288627793,5.15220717043242,4.37952251992315,4.17081603651019
"PELI1",4.78234264202551,6.09884928159147,6.22851678334222,5.50321822121143,3.56933515181013,5.69587684294243
"PELI2",4.13308164780998,2.91445742499822,3.41217027692261,5.28042751838255,3.11352480540599,5.34588575209506
"PELI3",-0.785459307537463,-0.584775201697056,1.05185335283094,-0.328716365738993,0.314521252781309,-0.345627344047123
"PELO",3.11622299706829,1.40594698471493,3.778243745695,2.8044500856932,2.71030419498021,2.59533718565592
"PELP1",5.28527811905049,4.72321370223243,5.29293938319449,5.36700437477366,5.42789510922087,5.49962598607616
"PEMT",3.11622299706829,2.7482080816993,1.99397243675044,2.21482620760218,2.69359325477228,3.25512712871762
"PEPD",2.80274885268735,3.23048491844589,3.96628887806472,4.34530930367434,5.10565124552747,3.4675488167392
"PER1",6.03885444167998,9.08606259271258,9.736582276816,7.91912160327724,7.01061063969766,8.09864528430017
"PER2",3.63262121130638,4.01399309854913,5.07297369925258,4.86297141830106,2.83236955764393,2.01920934230953
"PER3",0.773271651610513,-0.584775201697056,2.35090698146571,-0.0793568968022758,2.12395648527996,3.05315667423287
"PES1",5.3882515874687,4.88721258880733,5.5626730716212,5.10889832107573,5.57580891632079,4.55489774152686
"PET100",4.09387556555049,3.95478131996922,4.80132735880804,4.18534632939214,3.39424844525204,3.79218547224144
"PEX1",5.09982483188168,5.01780471249915,4.27829260723009,3.96434311860202,4.06778865927662,4.89439890720239
"PEX10",2.27655035473796,1.67671703932833,2.15354874990029,1.70491441214229,2.48282615855546,2.78132058464991
"PEX11A",0.773271651610513,1.30973166945563,-1.72344035999437,0.0518876364759768,1.01608151081632,2.01920934230953
"PEX11B",4.13822953923419,4.19994352391752,2.12301438175218,3.77149966389191,3.4113827920339,2.58823029916167
"PEX12",1.03851032837104,1.42444332833232,1.31758690826569,-0.771234601439944,0.160898063668098,0.155270891885558
"PEX13",3.99519129069109,3.81457119986232,2.76099526477282,3.36752946851591,2.23591141808494,3.15767338210086
"PEX14",3.00790234244064,3.49832904094839,2.88445895200395,2.91777776950333,2.81186910554489,3.12857602522014
"PEX16",3.98093529484037,4.67188712172414,3.98763090987661,3.4805815802364,3.6466143270999,3.47912129890395
"PEX19",4.28469790788607,4.5675746517643,4.19266876564353,4.13935047772632,4.77196431832515,4.73622033010009
"PEX2",4.53158656597015,4.83459081880329,4.27829260723009,5.03413723433856,3.19097618662129,3.58287706466746
"PEX26",5.21026965306223,4.46185912780235,4.97165405732684,4.99796749765848,5.10037823146699,5.0781030313631
"PEX3",2.76331054156031,3.444972141697,0.553399845364456,2.067484491527,3.51963568268592,5.56534058364194
"PEX5",4.15610386572583,4.71760009576891,4.15543585944455,3.87262158833478,4.286006747089,4.26963791683756
"PEX6",4.00367775657892,3.28210742174728,3.72332484680677,4.00810594444806,5.11822839782377,5.56080950252765
"PEX7",1.55198178672122,1.2487636521642,1.49498315913913,1.98228216899011,2.40967848582165,1.79063834604396
"PF4",-0.865629656221447,1.20663817649153,1.23433140461633,5.4063765931475,9.61574028623553,3.51703925130471
"PF4V1",-5.99491267316641,-4.28521491983815,-3.8389175774143,1.52079200773356,5.80637434911098,-6.07354779861032
"PFAS",5.33544404379153,4.55083543521992,5.00552666337852,4.68903750369994,5.57352737387234,4.71842902228837
"PFDN1",4.61149253953137,4.86706992246843,4.80614035757017,5.14609922294798,4.43754527925459,4.51610334790446
"PFDN2",4.19367617254094,3.97687992553203,5.04066567219848,4.66018264102776,4.21166387183827,4.19674752786172
"PFDN4",3.74823872094609,3.61162201110645,3.90479484919249,4.0713575006742,3.33442081021901,3.70288523383441
"PFDN5",7.68863027611573,8.26159917378253,7.51073225003594,7.15844109452064,6.66405380906327,6.79121871281312
"PFDN6",3.01910779714852,2.86791483906119,4.26437023099772,3.0752201403066,4.2635373240625,3.52822298979739
"PFKFB2",3.5844032644136,3.81457119986232,3.41217027692261,3.83969558360775,3.56321554543024,3.36732136900055
"PFKFB3",5.49443356755269,7.19271195468644,6.88018598499182,5.80561308054932,3.34872273691897,4.95366708654951
"PFKFB4",1.20475967166995,1.89137381188518,1.31758690826569,3.11078132552955,2.80150859393917,1.85126470499546
"PFKL",6.57042745404204,7.16204053761876,7.12470104002967,6.79803680156175,7.74205632106455,6.73642124856583
"PFKM",3.478793076453,3.70536182627523,5.65226744988705,2.98502233133502,2.8475559614586,2.5739106278446
"PFKP",4.80355912793521,7.53642621116857,3.23789801963653,3.3118696412055,5.4587159791302,5.65734684793135
"PFN1",8.59198574067838,7.66424705952201,8.90346204060928,8.90910237943541,9.64446478225255,9.40992161974812
"PGAM1",3.96073723436196,3.30724211742993,3.8499155210788,4.05840682985952,4.4274740687857,3.11380427459017
"PGAM2",3.56923681681932,2.06646051844327,-0.668992575971992,0.932047866469974,0.845035969480089,2.18854704675986
"PGAM5",5.62759678151692,3.63165976434299,4.84641524833658,4.66018264102776,5.30217286035366,4.73461197425805
"PGAP1",1.8316358141245,2.61766261326375,0.684644378642709,1.67807279992365,0.192959272900396,-0.00745860815254991
"PGAP2",3.29279970638304,3.11566451644404,3.6820284304357,3.28098508169032,3.89339899104149,2.62341972762396
"PGAP3",4.45938662045349,3.82156609861197,3.8169112540265,3.72963280734627,3.69499325006981,3.82580912431279
"PGBD1",2.85371026726292,2.98469096270093,0.190829765979748,1.78256696779475,2.27387926828396,3.13346652156721
"PGBD2",0.825266289248775,-0.443912665857206,1.01906341771327,-0.173993770940351,1.43335748229116,2.53747699869703
"PGBD4",1.47269287691658,0.319647138320713,1.58734717728779,0.838180943005751,0.399410150367823,0.0761993208943598
"PGD",7.27552866768163,7.21678808255079,7.66175835113987,6.72287735884131,6.96579043021088,6.26435280425061
"PGF",0.773271651610513,1.09560686410278,2.16857695913262,3.10575450845471,1.99350366284111,3.44412158952349
"PGGT1B",4.06443178765801,3.28716951480354,2.53612185393262,4.05580268647936,2.46324176223706,2.0297400098017
"PGK1",7.89068838154846,7.61678326583035,7.06320626213581,7.91625324313334,7.76922557465173,7.42841375119364
"PGLS",4.97159277873933,4.90543286020023,4.40425640605865,4.93275767954254,5.17250224790888,4.97698110692023
"PGLYRP1",-1.4713507171094,-2.16973770241821,-0.294597061190494,4.82829682764757,1.18501051978491,0.155270891885558
"PGM1",4.16621920981789,4.07672885389709,2.67940773027656,3.28098508169032,4.63280157065353,1.00326779844051
"PGM2",3.83322381102769,3.94520587525423,4.33600810508637,3.78099111286921,4.60626172080849,4.55124765724991
"PGM2L1",4.03437455380183,4.1199265432982,3.21636485808689,3.68651457381031,2.18101965958887,2.98444392414885
"PGM3",3.48688675849934,2.6650979560615,3.48000176760072,4.45016661749345,3.10090640099179,2.59533718565592
"PGM5P2",1.59754436410167,0.788034062192491,-0.0663280735173765,1.27428005781242,-0.206310910520131,-0.401122456638827
"PGP",3.64352324082406,2.31469792234898,5.18252513456232,3.41706892931722,4.64154078995137,4.94256403961019
"PGPEP1",5.83837276241807,6.38396542629644,4.47245232577448,5.37642694481988,4.90614748378348,4.19908198636605
"PGRMC1",4.46144174194187,4.1312307738335,5.02009946446579,4.53488552626854,5.6513095460473,5.16545395915526
"PGRMC2",4.78069760759313,4.09127227383889,5.07496912839626,4.77229300734929,4.43083895670383,3.88790189578787
"PGS1",4.56255102843141,6.45203242318959,4.7916529216102,4.17097912311203,3.91278057611592,4.28070158333492
"PHACTR1",3.0845721106604,4.17830945343303,1.58734717728779,2.79198612012715,2.58904647843788,3.64584102233176
"PHACTR2",4.10443513723678,3.20930736326751,0.684644378642709,3.46496361942153,3.9601251048423,0.694636526166604
"PHACTR3",-5.99491267316641,-5.8701774205593,-1.96444845949816,-2.3561971021611,0.160898063668098,0.465611012497709
"PHACTR4",6.03816613296421,6.82483331909393,4.74479203999677,6.31159679107875,5.12239653374118,5.84940819329816
"PHAX",4.26600686049649,3.23048491844589,3.33434313659127,3.32057371008636,2.83236955764393,3.5132919893515
"PHB",4.73555746401781,3.78624744271848,5.71118786764236,5.15828936764024,6.19023182593359,5.37714797296259
"PHB2",7.22289360039519,7.21512904943225,7.34616432216137,7.05596558322666,7.01426019127056,6.84736326731313
"PHC1",3.10048434962614,3.56653412157791,2.93806369559978,3.23107555924726,3.32360054669217,3.74822618336025
"PHC2",5.85722665502083,6.2042985801752,5.75540702651054,6.56518612709201,5.37647196289281,6.07015427824761
"PHC3",6.62048707055908,6.27033285180892,5.81750728586348,6.71505896954783,5.20135711058107,5.83821867204923
"PHF1",6.21423603718933,6.67357943281659,7.0955104632125,6.40151342775536,5.08016314720337,5.78482180124442
"PHF10",5.20291832484578,4.65436429447655,5.16389743819275,5.09374514851566,3.89095788209886,4.44903373264451
"PHF11",4.39418084873806,5.34717448471103,3.21636485808689,4.14180822115017,3.27200442066353,3.4203076506305
"PHF12",6.31541608545038,7.48613698636882,6.44917946952601,5.99423214298854,5.24023302403504,5.55353004190707
"PHF13",3.5227567149674,4.42788514715971,6.57435774375259,4.17578410687388,4.0305698794195,3.90801948329269
"PHF14",4.49794194700833,4.10853303854705,3.98763090987661,4.25964471144403,5.02668345594694,5.50435303827665
"PHF19",5.0718492592205,5.10638670285603,6.61675212242679,5.06683797794195,5.55360138855987,5.75973763697416
"PHF2",4.98594093321332,5.38189662223688,5.62119697379948,5.04599506855278,4.83554660151955,4.85348937010997
"PHF20",4.47574620089414,5.64798393519765,3.57329940280216,5.02218112965979,4.5045454235663,4.83259119758506
"PHF20L1",5.45268718511354,5.62517797167668,4.76223416140618,5.53722111855603,4.91458432093212,5.48535118253638
"PHF21A",5.46298116414829,6.8108413193428,5.02009946446579,5.17037737334694,5.02222897138644,5.67590266695959
"PHF23",2.8092183480169,3.2922139081976,3.78800821641054,3.51511582320135,4.07640822212914,3.28180329781449
"PHF3",6.54739374941618,7.14680492697434,6.30446563657552,7.30022776111668,5.03112422910581,5.59223222971916
"PHF5A",4.3438237094075,3.70157522294424,5.08490508392905,3.96988662221757,3.50054792851524,3.06344331346991
"PHF6",4.92469556543684,4.79782111511322,3.45570317147732,5.00608394686285,5.01664145456132,5.31393106723206
"PHF7",3.92841481225278,3.31221693284522,3.778243745695,3.33782587430812,3.41817995438766,3.70945041031009
"PHF8",5.10771921568855,5.08329154166954,4.3689102161656,5.15585956489176,4.49974709860798,4.47431070744809
"PHGDH",-1.74698515972283,0.924238445790802,2.26960687936386,3.18415451185976,1.26259346073745,-0.647283043908224
"PHIP",6.85116531300619,6.86601308040162,6.65860164972764,7.91409822431094,6.29133847741873,6.98697926843832
"PHKA1",-5.99491267316641,-2.41074580192201,1.39629888427973,-0.927353803357226,1.78845244111372,-3.26619287655272
"PHKA2",4.54908577696813,4.94119727295064,4.64355428262106,4.61313406822333,5.26023109728036,5.34272194591288
"PHKB",5.18312965569841,5.64798393519765,5.25647944537825,4.87779122032461,6.23615184722322,5.94291230636888
"PHKG1",0.544246137941618,0.699678187771644,1.11527873297257,0.813727899281212,-0.586914912735101,0.915136888161843
"PHKG2",4.97159277873933,4.56340802059119,5.43020910173511,3.98365290072352,4.45582852561846,4.98512045173025
"PHLDA1",5.84861586144468,7.27782242150089,2.77087677628679,0.513218788028756,-0.0480488266033988,1.27518035562076
"PHLDA2",-1.04071636277954,0.975312630385071,3.1573205037895,-1.41278063052747,-2.40794477168978,-1.98608495735998
"PHLDA3",-1.60259525038765,1.42444332833232,2.33767115430902,-0.847183454673242,2.33262305915662,1.67464505097914
"PHLDB1",-1.24002517100294,2.37299656291365,1.42160997280891,1.18176791902289,5.01664145456132,7.01275432017223
"PHLDB2",-0.709510454304165,3.61967053987999,-0.565899083007888,0.976786181235258,-2.61439564915721,-0.0511799855818679
"PHLDB3",1.03851032837104,2.63364831743645,1.31758690826569,2.61224816396405,2.49573626744285,2.19791522929405
"PHLPP1",4.26365336072352,5.32519478684343,4.13262597653647,5.41351361497217,3.50054792851524,4.17556565410341
"PHLPP2",2.61611212414094,2.07818981102537,4.96090367195789,4.36647908984491,2.70475536105958,3.50576813896969
"PHOSPHO1",1.58251615486934,1.14104983486395,0.357479635389199,4.92706937235716,2.46979947825922,-0.401122456638827
"PHOSPHO2",0.154834446338269,-0.443912665857206,-0.21442671250651,-0.223746806137451,0.604027869976294,0.526365043576805
"PHPT1",3.58062657366812,2.68056936482394,5.35829911569575,3.95598771856287,4.36023955308714,4.31339244671399
"PHRF1",4.81324709970196,4.96192142547983,5.64288185425145,4.60958718250099,4.92177683291745,5.09950465916379
"PHTF1",5.02537282767823,5.46129940130032,4.51716752820512,6.05025322479003,4.09773447950691,5.1168942201725
"PHTF2",4.68895919545619,4.51028364452967,3.38025094304786,4.24371574002603,3.99918133660306,5.02118970643777
"PHYH",2.25775275928384,2.81982055086014,3.60125948414305,2.61932021263956,3.26070387953623,3.32946422496467
"PHYHD1",-2.08802207755789,0.950001541855884,0.879900670041643,0.932047866469974,1.486064532622,-1.82562028516674
"PHYKPL",4.5217722761432,5.20195518360793,4.71950313585436,3.99185005369014,5.13173104176777,6.18059504824543
"PI4K2A",2.7962502153886,3.06351323439293,5.66689397650529,4.7786240983253,3.1709939414036,2.95159176366819
"PI4K2B",4.00367775657892,4.2706523502137,4.58034038818274,4.15646739933971,4.02167119251195,4.22909112517723
"PI4KA",6.28208406613071,6.53203525215534,6.11770058185571,5.98809880575472,6.43691788414104,7.18133318847176
"PI4KAP1",3.97806711289988,4.31841142514804,2.61503891115684,3.86371603511289,1.87992148712395,3.49820484489322
"PI4KAP2",3.42504750468148,3.65534338853577,3.6715169446571,3.4452003646001,2.67100656970504,4.24046890529104
"PI4KB",6.31200344035613,6.01970674974352,6.08143527800078,5.88917276459863,5.3544926370976,6.1416818271376
"PIAS1",4.15356390901186,4.60859219891646,3.4058426569506,5.05515091549882,2.94490789639248,3.9938865621462
"PIAS2",4.40062146229589,4.03520958445883,4.07795710676684,4.61313406822333,3.39079702006311,3.81671647841079
"PIAS3",3.88006867448736,4.06203733140908,4.28864692230436,3.24485937468036,3.53222197879304,2.9735761135037
"PIAS4",3.03575446308053,3.00940582905348,2.5704733587234,3.14057987280786,3.52594255629675,3.45588275553583
"PIBF1",3.35160105999922,3.84234957988052,3.32095375936409,2.79823156295804,3.05367109420939,3.94743214029389
"PICALM",6.53231995328115,6.40040991988821,7.23053219001348,6.7732840735701,6.37930483677813,6.16156891578593
"PICK1",3.76829969364799,4.55713542357566,3.6609283096689,3.18415451185976,3.60253671217854,3.29495866289737
"PID1",1.01631458225684,-4.28521491983815,-3.8389175774143,0.601574662449602,-1.27044124793985,-0.788145579748074
"PIDD1",4.62439028224927,5.12205284440658,7.71455172814139,4.32814692979116,4.36552415621541,4.7852103013251
"PIEZO1",7.52681043949144,7.45301811111883,7.38528512723642,7.1212498360466,7.95815883583679,5.48152059272301
"PIEZO2",-1.24002517100294,1.07233708477994,1.47093768517248,3.01750464245031,3.89826885234361,-1.68123037583156
"PIF1",1.45629843866592,-0.255467576444096,4.54622581247672,1.75714437091484,2.60104401153747,3.4480526411134
"PIGA",4.93951536746039,5.13474525800974,7.23500081691242,5.40330702807274,4.05911728807189,4.75220603427279
"PIGB",3.57304340224905,3.00940582905348,1.69506099458805,2.72799802525533,2.19691728646908,2.65777123241474
"PIGBOS1",1.3714095410794,1.66120403995701,1.7757922667009,1.18176791902289,1.35050054988688,0.981734636890867
"PIGC",4.18623958369915,3.70913851702071,3.82641833977087,3.87557793166619,3.000314194958,2.35690475305521
"PIGF",1.26247516952624,0.504862010787621,0.684644378642709,0.210149720392709,2.56474788231448,2.76250255644775
"PIGG",4.80517831445858,4.74176952126068,4.65159907135256,4.49122168575622,4.08497659202738,4.71680069814159
"PIGH",4.09916501250549,4.07672885389709,4.73472961007902,3.97540890662862,3.40112662295684,3.15767338210086
"PIGK",2.89078370017298,2.42903059782797,3.51569913617923,3.35487416770988,4.50932784244586,3.88500491682069
"PIGL",3.34270922882609,2.58514979974526,1.73599125864293,1.62284327920325,2.02055498739563,2.35690475305521
"PIGM",3.19738014130435,3.27192963674325,2.31082954209038,1.45906301798185,2.88728845653216,2.55944739853264
"PIGN",3.02467805519147,2.88136663852979,2.71054624208547,2.76673041974404,4.41223419072541,4.53655426438934
"PIGO",4.3031498945526,4.2706523502137,3.79286578005985,2.99048709181183,4.04601171688136,4.12243949941819
"PIGP",2.11882949288278,1.80930267894614,1.14597553019549,1.57998780024146,2.78056165549426,2.59533718565592
"PIGQ",5.80234354434337,5.58976642781563,7.81795414819968,5.89063483215816,4.66744523725998,4.98105651935035
"PIGS",5.4557830984065,5.38426072770795,6.3570697206142,5.90082802650302,5.72511179287079,5.65139231985204
"PIGT",6.5061780971081,5.86918128687409,6.42278560376428,6.01650056280819,5.77096901297979,5.84494279368199
"PIGU",2.28585809696419,1.53070201572288,2.72077816469642,1.98228216899011,2.89217895287923,3.16246639328976
"PIGV",3.03022688911209,2.19051851112825,3.11139529848534,1.59441487087674,2.46979947825922,3.12857602522014
"PIGW",2.9029327828391,1.32949492427706,2.47698672984529,1.53582021696589,2.58904647843788,1.80296914795468
"PIGX",3.38229785722214,2.77006751566304,2.72077816469642,3.28098508169032,3.55089790355346,3.7321960735413
"PIGZ",1.24349206615867,0.898006904217622,3.25207695480629,1.37799140733453,1.36464473220715,1.12612454622604
"PIH1D1",4.43030323013297,3.76463362961241,5.98604116311422,5.07971352115196,5.1644396629519,5.01854861638047
"PIK3AP1",5.3510469232377,5.4735634979129,3.38669155660569,5.42969543246647,5.91608572083959,4.12243949941819
"PIK3C2A",4.68895919545619,5.23376600933225,4.48451254263829,4.78806894410975,3.18301646965282,4.22909112517723
"PIK3C2B",3.29740895963563,2.46521293413462,1.69506099458805,4.66872943759345,1.98437265108898,1.2210729502813
"PIK3C3",4.03437455380183,4.83804430947905,3.72840476417112,4.317315835068,4.23879392661806,4.22451476910869
"PIK3CA",4.52570600738987,4.64847573511409,4.23611581429452,6.3844918015025,3.5662785933768,3.99925473593389
"PIK3CB",5.39579369970636,5.84191963052824,3.71822697916709,4.19247663241154,4.57770744935025,5.38434603870438
"PIK3CD",6.53378561040777,5.94800528438934,4.81332988261956,6.35566838465308,3.67242864477424,3.35061849020778
"PIK3CD-AS2",-1.74698515972283,0.0605599170035822,-2.25395507669315,-0.384211478330697,0.884836977538064,-1.02915367925187
"PIK3CG",5.46092823595998,5.04794043047247,3.07994565986029,5.64856355776092,3.63499134346081,4.73300182337564
"PIK3IP1",5.35878553588162,5.15979992603028,4.93915955212105,5.67425782623948,2.80669815004173,3.79218547224144
"PIK3R1",7.69410249873215,8.59008647907166,6.49162588409647,6.31867417717088,4.8138034455543,5.55899307793657
"PIK3R2",4.66419129030725,4.33317058242046,6.50944174259748,5.15707497780348,4.16797258942837,4.43919266419318
"PIK3R3",-0.322487331194918,-2.41074580192201,2.36402248125597,0.247143927874911,0.673849319473866,3.34219396967977
"PIK3R4",4.52570600738987,4.67382102957524,5.43332339337271,4.58451177710904,3.21459518684785,4.93698030727616
"PIK3R5",6.03057298364198,6.97433220558289,3.14976710935786,5.3847512090445,3.58149703661164,2.95159176366819
"PIK3R6",4.13565788963901,4.89220461815109,1.17603276405167,1.14303552453417,3.99691294770666,7.20591769318364
"PIKFYVE",6.7622689596503,6.9272814653558,5.78618240510477,6.73228538365843,5.83586392144624,6.88119378234968
"PILRA",1.43971555447031,1.32949492427706,0.765944480744557,1.85625251592777,2.02055498739563,2.22566021977696
"PIM1",7.19969030199155,7.67780154598771,9.82074390627377,7.65039870453051,6.87915192662088,6.30067662751341
"PIM2",4.6854468503473,3.82852724621104,6.28477275755107,4.54420529408511,5.754950027685,3.13346652156721
"PIM3",6.52152606144153,7.94370395433479,7.32661756396362,6.92902725871647,4.42410131437784,6.00493661880113
"PIN1",4.80841124587508,4.20797338717535,5.42864943126874,4.60603155521535,5.13482917117789,5.18325058746907
"PIN4",2.09784446775344,1.36822731876577,2.33767115430902,1.90336511176589,3.11770653308996,3.09887971003516
"PINK1",1.45629843866592,1.99400872409498,1.73599125864293,2.46299943254102,1.724083621994,1.83934153761964
"PINK1-AS",2.06578325852114,1.47855073367177,1.39629888427973,1.69155602928727,0.604027869976294,1.68800343383416
"PINLYP",-1.4713507171094,-0.660724054930354,2.16857695913262,0.419096610664206,2.18899037069745,2.27959902688776
"PINX1",1.6124176405832,1.38721042213335,2.35090698146571,1.67807279992365,2.38213215893599,1.85126470499546
"PIP4K2A",5.87891590172056,5.20061438886376,5.76532675646156,5.30585498574387,6.75444655706712,5.85089359372888
"PIP4K2B",5.40008584133526,4.9760964907906,3.36075476742206,4.85998910190904,6.26471628550826,6.97408737511471
"PIP4K2C",3.32926787345233,3.79338068365797,4.35911813078495,2.6814554393183,3.41817995438766,3.70617155653308
"PIP5K1A",5.25597786255693,5.55346377451655,3.89126948412084,5.13873538710055,4.93012302585283,5.47382876488778
"PIP5K1B",3.49894277607441,2.38248801189094,4.87188885628505,4.52926462938858,4.53613278368414,4.59267620419286
"PIP5K1C",4.30085626125409,6.23343823583524,3.77333661497459,3.41300499693732,6.39446388541386,6.05541315224538
"PIPOX",0.947601832172827,2.13544712863457,-5.42388007813546,-1.30174931813872,0.314521252781309,-2.37310808046923
"PIR",-1.74698515972283,-4.28521491983815,0.915969924749165,-1.41278063052747,-0.292467554269846,1.18384004408233
"PISD",4.84979309124552,4.83459081880329,4.54334618070053,4.38111525202141,5.51211028311718,5.79720220473579
"PITHD1",5.38284012185581,5.29284321902149,6.96494445988814,6.19158726936628,4.87065955691257,5.06408379962511
"PITPNA",5.42241244451351,5.64699983213024,5.74917237963866,4.97195995676492,4.3899328720643,4.78676325630916
"PITPNA-AS1",0.512881967032283,0.699678187771644,0.842906462559441,0.352754115835509,1.16898040996596,0.193238742084579
"PITPNB",4.66953461138156,4.48627454966245,3.73346685722738,4.80522551975696,4.89522711594193,4.81595616480115
"PITPNC1",3.86151285545912,4.14244711830576,1.44648464144794,2.42314344372691,4.20970634773755,6.55421405379229
"PITPNM1",4.91122632302897,5.74130852268162,5.00133582516392,4.72226165570618,4.75327110856047,5.57525915111545
"PITPNM2",4.26835652720625,4.74912553485638,2.74102684854023,5.68440875670765,5.49211696091244,3.24160176364598
"PITPNM3",1.38879161930764,0.668981390548727,-2.61652515607786,-1.19865582517462,-1.27044124793985,-2.61411617997303
"PITRM1",5.38284012185581,6.04383390798195,5.17510289290063,4.78806894410975,5.19345461884205,6.03660922034374
"PITRM1-AS1",2.54811914708882,3.33194640327116,2.38990111308158,1.63685013719713,1.08604406898388,2.22566021977696
"PIWIL4",4.12791532164125,2.84062901314005,3.03964429513572,1.94898772889169,1.1030171475876,1.76565598948662
"PJA1",2.45217055304324,2.95954531452675,2.36402248125597,2.8044500856932,2.80669815004173,1.92080563824854
"PJA2",6.72810825864562,7.26985347149519,6.93833773777762,7.61058562580032,6.05993244679452,6.05927320816925
"PKD1",5.75118171053905,5.826355493519,6.6153817162056,5.32436528924873,6.23133563496905,6.59067724222761
"PKD1L3",-2.53548105452912,-3.0628224985017,1.20547654194415,-0.771234601439944,-1.79127341124129,0.116276760269695
"PKD1P1",4.92320517786536,5.66363896887406,6.40544625770621,5.19425371542115,5.42789510922087,6.29468581277062
"PKD1P6",5.30257682799457,4.75278952423121,5.75416225072936,4.96919484802983,5.48808483128697,6.35035596722627
"PKD2",4.77078781448469,5.18578281389299,4.81571845111366,4.02684250702965,4.1800202171929,5.2523197819651
"PKI55",0.194911885713604,-1.62224990711572,-0.565899083007888,0.210149720392709,-0.0110546191211973,2.53747699869703
"PKIA",-0.322487331194918,-1.96328682495079,0.642209112322312,3.3591049479879,3.4483769995161,3.37560084676511
"PKIG",4.0371330537644,4.37893603215442,4.17044452578939,5.2882138636408,5.19839874650775,4.60856896633975
"PKLR",4.31910403073494,0.433603327617799,4.20729697756852,5.18475054369674,4.90130418912683,-2.1666572030018
"PKM",7.37017944718005,8.43239010918934,6.74322440424447,7.00118572098029,8.96959114193683,9.05360018961302
"PKMYT1",3.79462097180395,3.67091919479022,6.09919174880493,4.8748394135846,4.52830054381305,4.77585730233744
"PKN1",7.36140173376171,7.33698946082398,5.9987103557571,7.19971931521197,6.95794019598779,6.8592205939306
"PKN2",6.36620866156838,6.21562695971878,5.68137370156542,6.38604754756364,4.89034695893034,5.39558522121927
"PKN3",1.14463867923238,5.60098971316509,4.69116357202625,2.43921820658498,4.90130418912683,5.66581090882307
"PKNOX1",2.66686542460557,3.59538898425009,3.52156375824245,1.80754932435209,3.23398654116045,2.37353542759933
"PKP2",-3.18755775110881,-5.8701774205593,0.304040376427739,1.60869909688298,2.70475536105958,3.25512712871762
"PKP4",4.14079661293799,3.12134442551639,5.08490508392905,4.21599296467418,4.81894904188161,4.50671076888947
"PLA2G12A",3.59941193075843,2.73344892442689,2.98126138500088,3.10575450845471,3.90312233056581,4.02842787233891
"PLA2G15",3.24110151873367,2.65729958550109,3.31421218148503,2.27875353439173,3.78976338626607,4.33902204819489
"PLA2G4A",1.31797028211794,3.75370406945415,1.37053578821465,1.96017146738436,2.54003301596194,3.4480526411134
"PLA2G4C",-2.08802207755789,-1.22632123078458,-0.469683767748585,0.419096610664206,1.05148684694752,2.500099388883
